2.652891540527343750e+02,3.558075561523437500e+02,1.549105346679687500e+03,2.312500457763671875e+02,1.946836090087890625e+02,2.261073760986328125e+02,6.788519287109375000e+02,1.150781738281250000e+03,1.983437957763671875e+02,1.121479949951171875e+02,3.154733581542968750e+02,1.339131927490234375e+02
1.385160766601562500e+03,6.670318603515625000e+02,1.127327026367187500e+03,2.337479248046875000e+03,2.565933837890625000e+03,1.293865600585937500e+03,6.353612670898437500e+02,5.317009887695312500e+02,1.310519531250000000e+03,1.121269409179687500e+03,1.202992309570312500e+03,1.016837402343750000e+03
8.878551635742187500e+02,2.941033630371093750e+02,3.496410217285156250e+02,3.566713256835937500e+02,2.653656494140625000e+03,4.204296875000000000e+02,2.025527343750000000e+03,8.987630004882812500e+02,3.886717834472656250e+02,4.022677001953125000e+02,3.421149597167968750e+02,7.447707519531250000e+02
1.165843750000000000e+03,6.071129760742187500e+02,2.008599243164062500e+03,3.444532958984375000e+03,3.946601806640625000e+03,2.340414550781250000e+03,1.778206420898437500e+03,1.233452270507812500e+03,1.493847900390625000e+03,1.273264770507812500e+03,2.826608398437500000e+03,2.158926025390625000e+03
4.564621276855468750e+02,2.970528869628906250e+02,1.579868469238281250e+02,1.605351715087890625e+02,2.666454772949218750e+02,4.781351623535156250e+02,1.430998382568359375e+02,2.019150085449218750e+02,3.479057312011718750e+02,4.123505859375000000e+02,2.337168731689453125e+02,1.836205139160156250e+02
4.701622924804687500e+02,2.381606597900390625e+02,1.689644317626953125e+02,3.106058654785156250e+02,3.805619201660156250e+02,4.434444885253906250e+02,9.381635742187500000e+02,2.286505432128906250e+02,2.157634277343750000e+02,2.262575378417968750e+02,2.587915649414062500e+02,2.169753112792968750e+02
7.600368041992187500e+02,6.794379272460937500e+02,5.509953613281250000e+02,4.843332824707031250e+02,7.732821655273437500e+02,7.128056030273437500e+02,5.185392456054687500e+02,5.349235229492187500e+02,5.646873168945312500e+02,4.712152709960937500e+02,5.062601318359375000e+02,4.594809570312500000e+02
7.871295166015625000e+02,9.279901123046875000e+02,4.639881286621093750e+02,6.914438964843750000e+03,6.266845092773437500e+02,1.989593017578125000e+03,9.966483764648437500e+02,1.128300048828125000e+03,9.377321166992187500e+02,1.531419067382812500e+03,2.359913085937500000e+03,2.134114501953125000e+03
1.049529296875000000e+03,9.099317626953125000e+02,6.830944213867187500e+02,9.538862304687500000e+02,9.024833984375000000e+02,7.926366577148437500e+02,1.019568969726562500e+03,8.646260375976562500e+02,9.131205444335937500e+02,9.981154174804687500e+02,1.014159484863281250e+03,1.333833007812500000e+03
1.133028320312500000e+03,1.188570922851562500e+03,1.148686035156250000e+03,1.104670043945312500e+03,1.045942626953125000e+03,1.352892944335937500e+03,1.188362060546875000e+03,1.293078491210937500e+03,1.124586914062500000e+03,1.245999511718750000e+03,1.116625976562500000e+03,1.173064086914062500e+03
5.716346435546875000e+02,4.485591125488281250e+02,5.403480834960937500e+02,5.786591186523437500e+02,6.886303710937500000e+02,6.430983886718750000e+02,6.945946044921875000e+02,6.689529418945312500e+02,6.976723022460937500e+02,4.590601196289062500e+02,7.212811889648437500e+02,7.335240478515625000e+02
1.573267578125000000e+03,1.109393920898437500e+03,1.038757324218750000e+03,2.175533203125000000e+03,1.049005615234375000e+03,7.351059570312500000e+02,2.174116943359375000e+03,1.001927185058593750e+03,8.340128173828125000e+02,8.042213745117187500e+02,6.865018310546875000e+02,1.191388793945312500e+03
8.590617675781250000e+02,8.108435668945312500e+02,1.368844970703125000e+03,4.798358459472656250e+02,7.193002929687500000e+02,1.552089721679687500e+03,9.116946411132812500e+02,5.122098388671875000e+02,8.330157470703125000e+02,9.166046142578125000e+02,7.099898071289062500e+02,1.021815612792968750e+03
1.101859741210937500e+03,9.336126098632812500e+02,7.028485717773437500e+02,8.475515136718750000e+02,1.512044677734375000e+03,1.225355834960937500e+03,1.315685546875000000e+03,9.239216308593750000e+02,1.075769897460937500e+03,1.184653808593750000e+03,1.512769287109375000e+03,1.573964843750000000e+03
7.566344604492187500e+02,7.384254150390625000e+02,7.245456542968750000e+02,6.107398071289062500e+02,7.175549926757812500e+02,7.824916992187500000e+02,6.478236694335937500e+02,6.423194580078125000e+02,8.552106933593750000e+02,7.231271972656250000e+02,9.339443969726562500e+02,9.087625122070312500e+02
1.836447753906250000e+03,3.811611572265625000e+03,3.761262207031250000e+02,9.949857788085937500e+02,1.196741821289062500e+03,6.168835449218750000e+02,4.699619140625000000e+02,6.778894042968750000e+02,4.772987976074218750e+02,7.284595336914062500e+02,5.424066162109375000e+02,1.310996093750000000e+03
7.740707397460937500e+02,8.511663818359375000e+02,6.696849975585937500e+02,9.623262939453125000e+02,8.747398681640625000e+02,1.087628417968750000e+03,1.183304443359375000e+03,1.118021484375000000e+03,1.207321289062500000e+03,1.100788940429687500e+03,1.396188720703125000e+03,1.992112060546875000e+03
1.239484863281250000e+03,1.240181396484375000e+03,1.204784057617187500e+03,1.502609252929687500e+03,1.089501586914062500e+03,1.488648803710937500e+03,9.939366455078125000e+02,1.104258911132812500e+03,1.140572265625000000e+03,8.950897827148437500e+02,1.227959716796875000e+03,1.482969848632812500e+03
1.147709716796875000e+03,7.164902343750000000e+02,1.196841918945312500e+03,1.134731445312500000e+03,1.329586425781250000e+03,1.721733886718750000e+03,9.108973999023437500e+02,1.263549438476562500e+03,1.199137939453125000e+03,1.205344116210937500e+03,1.442886352539062500e+03,1.627296752929687500e+03
2.085923583984375000e+03,1.974397460937500000e+03,2.749968017578125000e+03,8.489467773437500000e+02,2.839774902343750000e+03,1.468581176757812500e+03,1.087825805664062500e+03,1.814471435546875000e+03,2.080879150390625000e+03,2.522070312500000000e+03,1.620517822265625000e+03,2.514581298828125000e+03
9.812651367187500000e+02,1.201973388671875000e+03,9.017833862304687500e+02,9.857083129882812500e+02,1.116807495117187500e+03,1.148316406250000000e+03,1.109817382812500000e+03,1.102001098632812500e+03,1.093554565429687500e+03,1.548851196289062500e+03,1.197623535156250000e+03,1.680067504882812500e+03
3.181330871582031250e+02,2.304552154541015625e+02,2.106847839355468750e+02,4.549931030273437500e+02,6.405510253906250000e+02,3.229177551269531250e+02,4.220290527343750000e+02,6.772629394531250000e+02,6.804630126953125000e+02,2.355026245117187500e+02,3.340893859863281250e+02,5.583820800781250000e+02
3.805986938476562500e+02,1.042338867187500000e+03,6.462926635742187500e+02,7.958497924804687500e+02,7.734639282226562500e+02,1.101916503906250000e+03,2.518831298828125000e+03,1.242882934570312500e+03,1.284468750000000000e+03,2.611962158203125000e+03,2.256322021484375000e+03,1.895284423828125000e+03
2.903088073730468750e+02,2.969346618652343750e+02,8.202673950195312500e+02,2.480124359130859375e+02,2.886342468261718750e+02,4.715774230957031250e+02,2.305575714111328125e+02,3.241343688964843750e+02,6.390209350585937500e+02,2.349776611328125000e+02,1.951476440429687500e+03,3.293514099121093750e+02
1.063883789062500000e+03,2.539058105468750000e+03,6.057866821289062500e+02,2.584969726562500000e+03,1.214072387695312500e+03,1.390225219726562500e+03,9.914120483398437500e+02,1.246041625976562500e+03,1.270060302734375000e+03,1.953297729492187500e+03,1.786049316406250000e+03,1.495820800781250000e+03
3.463172302246093750e+02,3.768876953125000000e+02,5.973003540039062500e+02,7.253397827148437500e+02,6.680517578125000000e+02,6.400519409179687500e+02,2.751009216308593750e+02,5.063071899414062500e+02,3.802246093750000000e+02,4.194714355468750000e+02,5.964251098632812500e+02,7.684246215820312500e+02
4.656505432128906250e+02,3.991173706054687500e+02,3.091285400390625000e+02,5.627578735351562500e+02,6.717798461914062500e+02,5.084602050781250000e+02,4.317266235351562500e+02,6.520642089843750000e+02,6.193106689453125000e+02,2.066959472656250000e+03,6.457326049804687500e+02,8.999364013671875000e+02
5.813521118164062500e+02,1.528652709960937500e+03,3.729202270507812500e+02,5.771433105468750000e+02,3.166768188476562500e+02,4.612020019531250000e+03,1.195832397460937500e+03,1.570136352539062500e+03,3.164959411621093750e+02,6.505062255859375000e+02,1.260166259765625000e+03,2.865207214355468750e+02
2.798712463378906250e+02,1.979810638427734375e+02,7.533882446289062500e+02,6.738100433349609375e+01,2.337407989501953125e+02,5.312210693359375000e+02,1.038883438110351562e+02,3.481253662109375000e+02,1.829725036621093750e+02,1.840592956542968750e+02,1.433648071289062500e+02,1.362249298095703125e+02
5.930090332031250000e+02,3.386707153320312500e+02,4.453874511718750000e+02,8.458941040039062500e+02,1.278387329101562500e+03,1.929322753906250000e+03,7.027493896484375000e+02,5.573274902343750000e+03,5.678732299804687500e+02,6.725127563476562500e+02,8.127167358398437500e+02,1.029520019531250000e+03
5.916713256835937500e+02,1.469979125976562500e+03,6.120576782226562500e+02,1.086008178710937500e+03,8.223542480468750000e+02,7.662027587890625000e+02,6.642881469726562500e+02,8.112414550781250000e+02,8.040250854492187500e+02,1.171611938476562500e+03,9.807034912109375000e+02,1.448726318359375000e+03
2.200527343750000000e+03,1.778125488281250000e+03,1.565018066406250000e+04,5.484819335937500000e+02,6.202496337890625000e+02,4.625017089843750000e+02,1.191459960937500000e+03,7.164256591796875000e+02,9.611661987304687500e+02,9.355167968750000000e+03,1.927863891601562500e+03,2.176892822265625000e+03
5.973200073242187500e+02,7.132677612304687500e+02,4.602446594238281250e+02,1.286342407226562500e+03,8.023018188476562500e+02,8.742971801757812500e+02,1.429262329101562500e+03,9.807877197265625000e+02,1.336613037109375000e+03,9.551477661132812500e+02,9.531323852539062500e+02,1.701858398437500000e+03
5.128646240234375000e+02,4.126826782226562500e+02,3.339917907714843750e+02,6.265220947265625000e+02,6.770963134765625000e+02,4.163742370605468750e+02,4.294925842285156250e+02,5.621950073242187500e+02,6.287099609375000000e+02,5.102981567382812500e+02,1.012399597167968750e+03,1.124386596679687500e+03
6.174417114257812500e+02,9.138109130859375000e+02,2.263850585937500000e+03,1.542497802734375000e+03,3.860842041015625000e+03,1.173176635742187500e+03,6.218054809570312500e+02,5.750290527343750000e+02,9.874535522460937500e+02,1.135264648437500000e+03,1.650482543945312500e+03,1.792594848632812500e+03
1.410262695312500000e+03,1.886771362304687500e+03,9.446849365234375000e+02,1.955728881835937500e+03,2.323630859375000000e+03,1.160855346679687500e+03,1.219860473632812500e+03,2.332021728515625000e+03,2.770246582031250000e+03,1.981972412109375000e+03,1.951871459960937500e+03,2.777795166015625000e+03
3.278817749023437500e+02,2.673128051757812500e+02,2.164060211181640625e+02,2.343740997314453125e+02,5.648770751953125000e+02,3.784425048828125000e+02,2.369565582275390625e+02,3.126357421875000000e+02,3.312131958007812500e+02,4.252164001464843750e+02,4.285152893066406250e+02,4.574099426269531250e+02
8.293693359375000000e+03,6.625908691406250000e+03,4.998172607421875000e+02,1.165135131835937500e+03,1.433105175781250000e+04,1.051653442382812500e+03,5.704544677734375000e+02,4.927387390136718750e+02,3.005701416015625000e+03,8.821386718750000000e+02,2.116913818359375000e+03,8.710279541015625000e+02
3.477817382812500000e+02,3.115990905761718750e+02,2.902933349609375000e+02,2.837400817871093750e+02,3.688074340820312500e+02,3.507630615234375000e+02,2.399370422363281250e+02,3.004674682617187500e+02,3.523125610351562500e+02,2.745118103027343750e+02,3.534710998535156250e+02,3.849299621582031250e+02
3.781761230468750000e+03,1.804801513671875000e+03,3.249866455078125000e+03,2.792712158203125000e+03,1.508191162109375000e+03,1.065416137695312500e+03,3.648261962890625000e+03,2.799562500000000000e+03,2.940892578125000000e+03,9.144427490234375000e+02,1.159486083984375000e+03,5.636596679687500000e+03
1.854237792968750000e+03,3.655567321777343750e+02,1.891595214843750000e+03,4.012583618164062500e+02,7.218330688476562500e+02,4.787587585449218750e+02,5.398113403320312500e+02,2.607088378906250000e+03,1.447903930664062500e+03,5.160889282226562500e+02,1.023073608398437500e+03,5.426140136718750000e+02
4.227909545898437500e+02,3.367534484863281250e+02,5.378420410156250000e+02,2.928475036621093750e+02,5.912566528320312500e+02,7.086979980468750000e+02,7.855339965820312500e+02,5.138116455078125000e+02,7.466620483398437500e+02,7.670486450195312500e+02,1.061647460937500000e+03,1.477127441406250000e+03
7.254569091796875000e+02,9.282654418945312500e+02,5.486171264648437500e+02,7.690402221679687500e+02,7.139971313476562500e+02,2.573711914062500000e+03,9.587216186523437500e+02,9.594446411132812500e+02,1.399801391601562500e+03,1.621336059570312500e+03,1.457905029296875000e+03,1.677280639648437500e+03
1.029016479492187500e+03,8.962704467773437500e+02,4.672245483398437500e+02,6.034942626953125000e+02,6.571691894531250000e+02,1.023259033203125000e+03,3.255715332031250000e+02,3.859703369140625000e+02,4.158932189941406250e+02,5.832519531250000000e+02,4.239088745117187500e+02,5.665002441406250000e+02
9.756865844726562500e+02,7.234112548828125000e+02,7.982792968750000000e+02,7.618268432617187500e+02,1.039933227539062500e+03,1.126364501953125000e+03,8.226362304687500000e+02,8.635534057617187500e+02,1.163798095703125000e+03,9.992523803710937500e+02,1.184198608398437500e+03,1.392519775390625000e+03
1.152548583984375000e+03,1.220337036132812500e+03,1.337759643554687500e+03,4.983026733398437500e+02,1.031185058593750000e+03,1.171129516601562500e+03,1.006501586914062500e+03,1.131812988281250000e+03,9.618312988281250000e+02,1.143735595703125000e+03,9.867543334960937500e+02,2.352228515625000000e+03
7.224270019531250000e+02,3.445718383789062500e+02,4.626423645019531250e+02,2.926867370605468750e+02,8.259923095703125000e+02,3.031322631835937500e+02,9.594219360351562500e+02,3.770695190429687500e+02,3.557398986816406250e+02,2.354780578613281250e+02,2.733407592773437500e+02,4.541531066894531250e+02
7.620563354492187500e+02,6.462050781250000000e+02,6.775350341796875000e+02,6.268196411132812500e+02,9.350641479492187500e+02,8.476075439453125000e+02,5.432241210937500000e+02,1.017881042480468750e+03,1.174798828125000000e+03,7.073294067382812500e+02,9.710510253906250000e+02,1.306269287109375000e+03
1.144584106445312500e+03,2.811868652343750000e+03,4.661645812988281250e+02,7.789951171875000000e+02,6.884055786132812500e+02,5.580517578125000000e+03,9.064999389648437500e+02,6.717839355468750000e+02,7.028701782226562500e+02,3.762491699218750000e+03,7.879755249023437500e+02,1.288257080078125000e+03
1.872971679687500000e+03,1.533379589843750000e+04,9.917614746093750000e+02,8.796593017578125000e+02,2.614712890625000000e+03,6.643393066406250000e+03,1.134765258789062500e+03,1.545810668945312500e+03,3.733847900390625000e+03,4.170054687500000000e+03,2.174500244140625000e+03,1.723782348632812500e+03
6.551840209960937500e+02,5.020420227050781250e+02,6.350868530273437500e+02,6.656249389648437500e+02,5.922329101562500000e+02,7.041231079101562500e+02,5.534157104492187500e+02,5.100372619628906250e+02,6.613315429687500000e+02,6.054417114257812500e+02,6.300515747070312500e+02,7.756333007812500000e+02
3.042484375000000000e+03,3.595087402343750000e+03,1.172131713867187500e+03,2.123412597656250000e+03,1.334854858398437500e+03,7.804639648437500000e+03,1.267214843750000000e+03,3.546568359375000000e+03,1.338337402343750000e+03,9.272185668945312500e+02,2.495489746093750000e+03,1.849155883789062500e+03
3.150417785644531250e+02,3.403583679199218750e+02,2.358407745361328125e+02,2.191427612304687500e+02,4.101385803222656250e+02,5.322719726562500000e+02,2.698904418945312500e+02,2.517356109619140625e+02,5.859602050781250000e+02,3.492016906738281250e+02,3.715430297851562500e+02,6.557815551757812500e+02
1.040052124023437500e+03,1.253433837890625000e+03,1.136591674804687500e+03,1.138041503906250000e+03,1.494996459960937500e+03,1.261516113281250000e+03,1.315595581054687500e+03,1.167692382812500000e+03,1.508052734375000000e+03,1.669215209960937500e+03,1.798842529296875000e+03,2.177317138671875000e+03
1.013738830566406250e+03,1.259462036132812500e+03,1.378638793945312500e+03,1.471327636718750000e+03,1.641148559570312500e+03,1.415425170898437500e+03,1.164238037109375000e+03,1.341783081054687500e+03,1.609677001953125000e+03,1.451319335937500000e+03,1.587222167968750000e+03,1.870342041015625000e+03
6.776545410156250000e+02,6.851303100585937500e+02,1.458470458984375000e+03,1.010213439941406250e+03,1.271097656250000000e+03,3.396257812500000000e+03,1.937086914062500000e+03,3.851168701171875000e+03,1.818203857421875000e+03,1.142414550781250000e+03,1.395820312500000000e+03,1.408576416015625000e+03
1.343197509765625000e+03,2.084375244140625000e+03,3.579623046875000000e+03,1.566307714843750000e+04,7.401361694335937500e+02,6.616877929687500000e+03,5.816705932617187500e+02,9.481390991210937500e+02,1.742781640625000000e+04,1.092309936523437500e+03,2.478138427734375000e+03,6.387463867187500000e+03
5.412191772460937500e+02,8.000458984375000000e+02,9.675709838867187500e+02,9.429266967773437500e+02,8.392150878906250000e+02,8.965490112304687500e+02,9.321845703125000000e+02,2.400777587890625000e+03,1.348349731445312500e+03,9.898345947265625000e+02,1.080344604492187500e+03,1.408438720703125000e+03
1.570658691406250000e+03,1.427078613281250000e+03,1.933345214843750000e+03,1.003050537109375000e+03,2.182688964843750000e+03,7.126008789062500000e+03,2.739378417968750000e+03,7.824152832031250000e+02,7.442501831054687500e+02,3.262273193359375000e+03,1.239811523437500000e+03,3.802960937500000000e+03
8.885656127929687500e+02,1.746311889648437500e+03,5.896330566406250000e+02,2.224924560546875000e+03,1.486228027343750000e+03,1.283231079101562500e+03,7.189459838867187500e+02,1.134036499023437500e+03,1.492909667968750000e+03,9.491992797851562500e+02,1.593968627929687500e+03,1.517035766601562500e+03
1.409019042968750000e+03,1.345394775390625000e+03,1.799502441406250000e+03,2.072257080078125000e+03,1.535681396484375000e+03,7.167917480468750000e+02,8.508696899414062500e+02,2.775257080078125000e+03,1.792070556640625000e+03,1.184296142578125000e+03,1.956417358398437500e+03,1.917329833984375000e+03
3.104611511230468750e+02,1.727220001220703125e+02,1.194154815673828125e+02,1.208626403808593750e+02,3.359279479980468750e+02,2.851377258300781250e+02,1.394553833007812500e+02,2.240328063964843750e+02,2.456806182861328125e+02,2.153736572265625000e+02,2.672910156250000000e+02,5.062977905273437500e+02
5.651387329101562500e+02,5.687776489257812500e+02,4.882640991210937500e+02,5.196969604492187500e+02,6.649351196289062500e+02,7.704323730468750000e+02,6.953682861328125000e+02,5.776338500976562500e+02,8.050338134765625000e+02,7.202044677734375000e+02,1.421093994140625000e+03,1.369638061523437500e+03
1.194674194335937500e+03,1.105078979492187500e+03,1.658335815429687500e+03,9.506887207031250000e+02,1.322981445312500000e+03,6.782749633789062500e+02,1.288789672851562500e+03,9.831896972656250000e+02,1.061676269531250000e+03,9.789924926757812500e+02,1.332345703125000000e+03,2.230839599609375000e+03
2.300456298828125000e+03,1.237871826171875000e+03,3.295941406250000000e+03,1.871454467773437500e+03,1.400576904296875000e+03,2.835105468750000000e+03,1.183931640625000000e+03,9.277011718750000000e+02,1.051267089843750000e+03,1.718005737304687500e+03,1.352796875000000000e+03,1.756691040039062500e+03
3.044286499023437500e+02,3.295484008789062500e+02,2.477023773193359375e+02,2.055891265869140625e+02,4.162695312500000000e+02,3.716705932617187500e+02,3.642155151367187500e+02,4.671934204101562500e+02,4.707974243164062500e+02,4.779266662597656250e+02,4.867751159667968750e+02,6.684324340820312500e+02
5.044090881347656250e+02,3.867106018066406250e+02,3.681551208496093750e+02,8.322741699218750000e+02,4.615364379882812500e+02,4.755034484863281250e+02,7.840256347656250000e+02,4.638512268066406250e+02,7.944371948242187500e+02,5.968055419921875000e+02,6.339481201171875000e+02,8.412747802734375000e+02
1.802039916992187500e+03,6.914637451171875000e+02,8.771226196289062500e+02,5.770060424804687500e+02,1.850270874023437500e+03,1.007658874511718750e+03,1.897175415039062500e+03,8.746326904296875000e+02,7.515484619140625000e+02,7.331905517578125000e+02,7.900423583984375000e+02,1.009158203125000000e+03
6.021866455078125000e+02,2.749874267578125000e+03,7.173038940429687500e+02,9.341361694335937500e+02,1.011455871582031250e+03,1.724335693359375000e+03,5.227368774414062500e+02,1.506946777343750000e+03,9.771699218750000000e+02,1.328409667968750000e+03,2.385262695312500000e+03,3.753623291015625000e+03
3.203146972656250000e+03,6.236436157226562500e+02,5.840175781250000000e+02,4.714336547851562500e+02,6.344650878906250000e+02,3.378489501953125000e+03,1.042399291992187500e+03,8.007225341796875000e+02,1.149270263671875000e+03,2.369479980468750000e+03,1.108060668945312500e+03,1.899581420898437500e+03
3.589725952148437500e+02,3.263748168945312500e+02,2.501898956298828125e+02,2.448973236083984375e+02,3.174920959472656250e+02,4.245054931640625000e+02,2.451839141845703125e+02,2.580596008300781250e+02,3.370346984863281250e+02,3.339646301269531250e+02,3.669165649414062500e+02,5.233630371093750000e+02
1.333239013671875000e+03,1.229273193359375000e+03,1.205455566406250000e+03,1.105251586914062500e+03,1.186135375976562500e+03,1.231752197265625000e+03,1.312770629882812500e+03,1.157801147460937500e+03,1.489361938476562500e+03,1.340606811523437500e+03,1.558137695312500000e+03,1.753753173828125000e+03
5.911822509765625000e+02,7.654038085937500000e+02,6.907717895507812500e+02,5.923547851562500000e+03,7.027741699218750000e+02,4.892188415527343750e+02,2.061839599609375000e+03,4.448805175781250000e+03,1.080817260742187500e+03,3.288796875000000000e+03,7.169556884765625000e+02,6.798217163085937500e+02
2.353479003906250000e+03,3.276721191406250000e+03,2.451504882812500000e+03,7.071146850585937500e+02,4.524075195312500000e+03,2.431177001953125000e+03,1.274072631835937500e+03,2.511090820312500000e+03,5.040000915527343750e+02,9.658161621093750000e+02,5.388976562500000000e+03,2.134193359375000000e+03
5.390167236328125000e+02,5.958364868164062500e+02,5.996718139648437500e+02,5.965366821289062500e+02,7.091199340820312500e+02,8.296193847656250000e+02,5.799696655273437500e+02,8.269702148437500000e+02,6.674805297851562500e+02,6.003344726562500000e+02,1.020856506347656250e+03,8.611016235351562500e+02
2.824365844726562500e+02,2.264024353027343750e+02,1.798530426025390625e+02,1.335105590820312500e+02,2.800949096679687500e+02,2.760439453125000000e+02,1.119538574218750000e+02,1.434008178710937500e+02,2.359604339599609375e+02,1.775654449462890625e+02,1.737029113769531250e+02,1.890392608642578125e+02
3.677170104980468750e+02,3.028893737792968750e+02,4.456035766601562500e+02,2.865000915527343750e+02,4.684238586425781250e+02,3.940207824707031250e+02,3.763379821777343750e+02,4.777361755371093750e+02,5.564114990234375000e+02,4.872909851074218750e+02,5.693003540039062500e+02,7.481240234375000000e+02
